county_fips,year,commodity_desc,AREA HARVESTED,AREA PLANTED,PRODUCTION,YIELD,class_desc,prodn_practice_desc,util_practice_desc,cv_mean,yield_unit
27001,2010,WHEAT,3330.0,4000.0,141000.0,42.3,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
27001,2011,OATS,400.0,800.0,13900.0,34.8,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
27001,2011,SOYBEANS,6200.0,6200.0,191000.0,30.8,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
27001,2012,OATS,1000.0,1400.0,36700.0,36.7,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
27001,2012,SOYBEANS,8000.0,9100.0,227000.0,28.4,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
27001,2013,CORN,2200.0,3000.0,163300.0,74.2,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
27001,2013,OATS,1000.0,1400.0,64200.0,64.2,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
27001,2014,CORN,950.0,2000.0,77500.0,81.6,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
27001,2014,OATS,400.0,600.0,14300.0,35.8,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
27001,2015,OATS,720.0,1600.0,46700.0,64.9,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
27001,2015,SOYBEANS,6000.0,6100.0,192000.0,32.0,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
27001,2016,CORN,650.0,1400.0,73800.0,113.5,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
27001,2016,OATS,860.0,900.0,47500.0,55.2,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
27001,2017,OATS,850.0,1000.0,38600.0,45.4,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
27001,2017,SOYBEANS,7470.0,7700.0,228000.0,30.5,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
27001,2018,CORN,500.0,1000.0,45200.0,90.4,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
27001,2018,OATS,400.0,600.0,15100.0,37.8,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
27001,2018,SOYBEANS,5840.0,5900.0,167000.0,28.6,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
27001,2020,CORN,690.0,2000.0,92900.0,134.6,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,2.9,BU / ACRE
27001,2020,OATS,560.0,900.0,20400.0,36.4,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,10.9,BU / ACRE
27001,2020,SOYBEANS,7650.0,8300.0,295000.0,38.6,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,1.2,BU / ACRE
27001,2021,CORN,800.0,1700.0,75600.0,94.5,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,7.2,BU / ACRE
27001,2021,OATS,290.0,500.0,7800.0,26.9,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,39.7,BU / ACRE
27001,2022,CORN,820.0,2100.0,118000.0,143.9,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,1.8,BU / ACRE
27001,2022,OATS,360.0,600.0,20100.0,55.8,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,30.2,BU / ACRE
27001,2022,SOYBEANS,4760.0,4800.0,132000.0,27.7,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,0.8,BU / ACRE
27001,2023,CORN,700.0,2300.0,90900.0,129.9,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,2.9,BU / ACRE
27001,2023,OATS,530.0,900.0,37600.0,70.9,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,19.5,BU / ACRE
27001,2023,SOYBEANS,8740.0,8900.0,277000.0,31.7,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,1.6,BU / ACRE
27001,2024,CORN,1090.0,3000.0,167000.0,153.2,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,4.0,BU / ACRE
27001,2024,SOYBEANS,5940.0,6000.0,194000.0,32.7,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,43.8,BU / ACRE
27003,2010,CORN,6800.0,7000.0,943000.0,138.7,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
27003,2010,SOYBEANS,3000.0,3000.0,122000.0,40.7,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
27003,2011,CORN,6700.0,6900.0,785000.0,117.2,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
27003,2012,CORN,8300.0,8800.0,1077000.0,129.8,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
27003,2012,SOYBEANS,3580.0,3600.0,127000.0,35.5,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
27003,2013,CORN,7700.0,8500.0,808000.0,104.9,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
27003,2013,SOYBEANS,3330.0,3400.0,73400.0,22.0,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
27003,2014,CORN,6420.0,6800.0,700000.0,109.0,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
27003,2015,CORN,7410.0,7500.0,979000.0,132.1,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
27003,2015,SOYBEANS,4000.0,4100.0,170000.0,42.5,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
27003,2016,CORN,6730.0,6900.0,1122000.0,166.7,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
27003,2016,SOYBEANS,3800.0,3800.0,190000.0,50.0,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
27003,2017,CORN,6140.0,6300.0,941000.0,153.3,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
27003,2017,SOYBEANS,4090.0,4100.0,145000.0,35.5,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
27003,2018,CORN,5060.0,5300.0,732000.0,144.7,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
27003,2018,SOYBEANS,5030.0,5100.0,159000.0,31.6,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
27003,2020,CORN,5270.0,5600.0,803000.0,152.4,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,1.1,BU / ACRE
27003,2020,SOYBEANS,3240.0,3300.0,148000.0,45.7,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,3.0,BU / ACRE
27003,2021,CORN,4100.0,5400.0,458000.0,111.7,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,1.6,BU / ACRE
27003,2021,SOYBEANS,3370.0,3400.0,116000.0,34.4,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,1.3,BU / ACRE
27003,2022,CORN,4310.0,4500.0,657000.0,152.4,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,0.9,BU / ACRE
27003,2022,SOYBEANS,3670.0,3700.0,167000.0,45.5,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,1.1,BU / ACRE
27003,2023,SOYBEANS,2630.0,2700.0,105000.0,39.9,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,3.2,BU / ACRE
27003,2024,CORN,4030.0,4100.0,547000.0,135.7,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,3.1,BU / ACRE
27003,2024,SOYBEANS,3980.0,4000.0,157000.0,39.4,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,26.1,BU / ACRE
27005,2010,BARLEY,600.0,700.0,30500.0,50.8,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
27005,2010,CORN,35600.0,40600.0,4710000.0,132.3,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
27005,2010,OATS,4440.0,6300.0,201000.0,45.3,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
27005,2010,SOYBEANS,85400.0,87300.0,2879000.0,33.7,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
27005,2010,SUGARBEETS,7400.0,7500.0,195000.0,26.4,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,TONS / ACRE
27005,2010,WHEAT,43700.0,44800.0,2550000.0,58.4,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
27005,2011,CORN,42400.0,48200.0,5150000.0,121.5,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
27005,2011,OATS,3200.0,4300.0,153000.0,47.8,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
27005,2011,SOYBEANS,86100.0,86400.0,2870000.0,33.3,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
27005,2011,SUGARBEETS,6900.0,7400.0,141000.0,20.4,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,TONS / ACRE
27005,2011,WHEAT,42000.0,43200.0,1807000.0,43.0,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
27005,2012,CORN,56300.0,63300.0,7845000.0,139.3,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
27005,2012,OATS,4200.0,4600.0,179000.0,42.6,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
27005,2012,SOYBEANS,87600.0,88100.0,3067000.0,35.0,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
27005,2012,SUGARBEETS,6400.0,6500.0,175000.0,27.3,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,TONS / ACRE
27005,2013,CORN,62600.0,68000.0,8016000.0,128.1,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
27005,2013,OATS,2740.0,4000.0,96700.0,35.3,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
27005,2013,SOYBEANS,83100.0,83900.0,2894000.0,34.8,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
27005,2013,SUGARBEETS,6400.0,6400.0,165000.0,25.8,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,TONS / ACRE
27005,2013,WHEAT,23600.0,24000.0,1221000.0,51.7,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
27005,2014,CORN,49400.0,54800.0,5739000.0,116.2,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
27005,2014,OATS,4200.0,5400.0,250000.0,59.5,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
27005,2014,SOYBEANS,91500.0,92200.0,2951000.0,32.3,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
27005,2014,SUGARBEETS,6600.0,6600.0,142000.0,21.5,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,TONS / ACRE
27005,2015,OATS,4270.0,5700.0,257000.0,60.2,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
27005,2015,SUGARBEETS,4670.0,4800.0,139000.0,29.8,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,TONS / ACRE
27005,2016,CORN,54700.0,64400.0,9056000.0,165.6,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
27005,2016,SOYBEANS,74600.0,75100.0,3345000.0,44.8,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
27005,2016,SUGARBEETS,5840.0,5900.0,190000.0,32.5,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,TONS / ACRE
27005,2017,OATS,1540.0,3200.0,59800.0,38.8,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
27005,2017,SOYBEANS,83400.0,84000.0,3166000.0,38.0,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
27005,2017,SUGARBEETS,5400.0,5500.0,190000.0,35.2,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,TONS / ACRE
27005,2017,WHEAT,29000.0,29700.0,1714000.0,59.1,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
27005,2018,CORN,53500.0,57800.0,9699000.0,181.3,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
27005,2018,OATS,2300.0,2800.0,114000.0,49.6,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
27005,2018,SOYBEANS,76400.0,77000.0,3401000.0,44.5,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
27005,2018,SUGARBEETS,5400.0,5400.0,179000.0,33.1,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,TONS / ACRE
27005,2018,WHEAT,36200.0,37100.0,2097000.0,57.9,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
27005,2019,CORN,58300.0,66800.0,9330000.0,160.0,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
27005,2019,OATS,1220.0,3500.0,69200.0,56.7,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
27005,2019,SOYBEANS,72400.0,73000.0,2549000.0,35.2,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
27005,2019,WHEAT,30500.0,31300.0,1630000.0,53.4,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
27005,2020,CORN,51800.0,56800.0,8008000.0,154.6,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,0.4,BU / ACRE
27005,2020,SOYBEANS,71800.0,72400.0,2807000.0,39.1,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,0.5,BU / ACRE
27005,2020,WHEAT,33000.0,34700.0,2049000.0,62.1,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,1.1,BU / ACRE
27005,2021,CORN,64100.0,76800.0,9743000.0,152.0,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,0.2,BU / ACRE
27005,2021,OATS,820.0,2700.0,40300.0,49.1,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,46.4,BU / ACRE
27005,2021,SOYBEANS,76800.0,77500.0,2926000.0,38.1,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,0.5,BU / ACRE
27005,2021,WHEAT,20500.0,21400.0,1156000.0,56.4,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,1.1,BU / ACRE
27005,2022,CORN,63400.0,69100.0,10334000.0,163.0,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,0.2,BU / ACRE
27005,2022,OATS,1440.0,2800.0,68500.0,47.6,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,32.4,BU / ACRE
27005,2022,SOYBEANS,75400.0,76000.0,3267000.0,43.3,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,0.4,BU / ACRE
27005,2022,WHEAT,23800.0,24600.0,1428000.0,60.0,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,0.7,BU / ACRE
27005,2023,CORN,77500.0,83200.0,12997000.0,167.7,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,0.1,BU / ACRE
27005,2023,SOYBEANS,69300.0,69900.0,2675000.0,38.6,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,0.7,BU / ACRE
27005,2023,WHEAT,21900.0,22600.0,1321000.0,60.3,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,0.5,BU / ACRE
27005,2024,CORN,71700.0,76400.0,11465000.0,159.9,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,0.2,BU / ACRE
27005,2024,SOYBEANS,67800.0,68400.0,2610000.0,38.5,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,3.0,BU / ACRE
27007,2010,BARLEY,800.0,1000.0,41200.0,51.5,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
27007,2010,OATS,2790.0,5000.0,160000.0,57.3,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
27007,2011,OATS,2700.0,3300.0,132000.0,48.9,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
27007,2012,OATS,3200.0,4000.0,149000.0,46.6,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
27007,2013,CORN,3000.0,5600.0,380000.0,126.7,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
27007,2013,OATS,1880.0,3900.0,99000.0,52.7,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
27007,2014,BARLEY,800.0,1200.0,25600.0,32.0,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
27007,2014,OATS,3230.0,4900.0,179000.0,55.4,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
27007,2015,OATS,3770.0,6100.0,321000.0,85.1,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
27007,2016,CORN,1870.0,4600.0,281000.0,150.3,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
27007,2016,WHEAT,10800.0,11400.0,565000.0,52.3,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
27007,2017,OATS,1680.0,2900.0,114000.0,67.9,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
27007,2018,OATS,1800.0,2700.0,106000.0,58.9,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
27007,2019,OATS,1910.0,3200.0,130000.0,68.1,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
27007,2019,SOYBEANS,21400.0,21700.0,701000.0,32.8,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
27007,2020,BARLEY,700.0,900.0,30500.0,43.6,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,7.7,BU / ACRE
27007,2020,CORN,2130.0,4800.0,259000.0,121.6,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,1.1,BU / ACRE
27007,2020,OATS,2900.0,4300.0,213000.0,73.4,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,18.9,BU / ACRE
27007,2020,SOYBEANS,23900.0,24100.0,863000.0,36.1,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,0.8,BU / ACRE
27007,2020,WHEAT,13400.0,14100.0,721000.0,53.8,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,1.4,BU / ACRE
27007,2021,CORN,1570.0,7200.0,123000.0,78.3,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,2.0,BU / ACRE
27007,2021,SOYBEANS,26300.0,27300.0,684000.0,26.0,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,0.6,BU / ACRE
27007,2021,WHEAT,11400.0,12200.0,447000.0,39.2,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,1.0,BU / ACRE
27007,2022,BARLEY,430.0,500.0,22600.0,52.6,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,17.6,BU / ACRE
27007,2022,CORN,3030.0,4800.0,390000.0,128.7,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,0.6,BU / ACRE
27007,2022,OATS,3900.0,5100.0,245000.0,62.8,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,12.1,BU / ACRE
27007,2022,SOYBEANS,22000.0,22200.0,783000.0,35.6,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,0.5,BU / ACRE
27007,2022,WHEAT,9110.0,9400.0,553000.0,60.7,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,0.8,BU / ACRE
27007,2023,BARLEY,560.0,600.0,32000.0,57.1,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,15.9,BU / ACRE
27007,2023,OATS,2620.0,4300.0,186000.0,71.0,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,16.1,BU / ACRE
27007,2023,SOYBEANS,27900.0,28200.0,960000.0,34.4,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,0.8,BU / ACRE
27007,2023,WHEAT,12600.0,13000.0,698000.0,55.4,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,0.6,BU / ACRE
27007,2024,SOYBEANS,21200.0,21500.0,611000.0,28.8,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,15.1,BU / ACRE
27009,2010,CORN,50600.0,57000.0,7742000.0,153.0,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
27009,2010,OATS,3190.0,3600.0,219000.0,68.7,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
27009,2010,SOYBEANS,32800.0,33000.0,1404000.0,42.8,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
27009,2010,WHEAT,1950.0,2000.0,84600.0,43.4,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
27009,2011,CORN,39000.0,53800.0,4245000.0,108.8,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
27009,2011,OATS,600.0,1800.0,21100.0,35.2,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
27009,2011,SOYBEANS,33900.0,34100.0,1142000.0,33.7,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
27009,2011,WHEAT,900.0,1000.0,29800.0,33.1,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
27009,2012,BARLEY,570.0,600.0,21700.0,38.1,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
27009,2012,CORN,58600.0,63500.0,8975000.0,153.2,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
27009,2012,OATS,1400.0,1900.0,77100.0,55.1,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
27009,2012,SOYBEANS,31000.0,31200.0,1260000.0,40.6,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
27009,2012,WHEAT,880.0,900.0,36800.0,41.8,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
27009,2013,CORN,52900.0,62500.0,5009000.0,94.7,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
27009,2013,OATS,1260.0,2400.0,65600.0,52.1,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
27009,2013,SOYBEANS,26400.0,26800.0,672000.0,25.5,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
27009,2014,CORN,39400.0,70100.0,3559000.0,90.3,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,,BU / ACRE
